session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
aprocsa1944a,0.006130626,0.9,0.29800954,0.2326,0.5948,0.2859892,0.8636,0.5365157,0.3471,0.6128,0.0050794333,0.8,0.52161384,0.0667,0.5434,0.37201396,0.8,0.42274964,0.25783712,0.6398,0.028837735,0.0,0.33925927,0.3174286,0.6564,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.5215,0.2555762,0.4281453,0.32137373,0.59265614,0.4175552,0.0129567925
Baycrest10450a,0.0055266074,0.1,0.25567704,0.0625,0.61,0.25251815,0.2727,0.34271723,0.2041,0.5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09660938,0.0,0.29296297,0.12985714,0.6385,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.4233,0.127727,0.22182861,0.0,0.0,0.26207018,0.010245316
Baycrest10634a,0.010328478,0.7,0.30838242,0.4118,0.6777,0.48026788,0.5909,0.50714,0.45,0.7022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900554,0.0,0.30592594,0.33385715,0.6833,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85438967,1.0,0.0,0.0,0.23526667,0.2521148,0.38492927,0.0,0.0,0.26873338,0.007605041
Baycrest11254a,0.0,0.0,0.0,0.0,0.0,0.11543083,0.4091,0.17666258,0.0367,0.4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62205565,1.0,0.0,0.0,0.1468,0.0,0.13079455,0.0,0.0,0.0,0.012227063
Baycrest11458a,0.002188906,0.4,0.1794225,0.25,0.4382,0.09987826,0.3182,0.29783762,0.1579,0.4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019427083,0.0,0.22740741,0.15357144,0.5233,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47965738,1.0,0.0,0.0,0.39466667,0.16266401,0.2617304,0.0,0.0,0.25826448,0.018388184
Baycrest12072a,0.003685172,0.7,0.228203,0.4286,0.875,0.1392564,0.7727,0.29620564,0.2,0.7942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025672218,0.0,0.31666666,0.123571426,0.7548,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55995715,1.0,0.0,0.0,0.0938,0.17042924,0.22850607,0.0,0.0,0.23782985,0.013761079
Baycrest12207a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562908,0.0,0.19518518,0.066,0.4437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26552463,1.0,0.0,0.0,0.3692,0.0,0.0,0.0,0.0,0.24732473,0.019208942
Baycrest12288a,0.0073819365,0.7,0.27754417,0.1463,0.58,0.39824465,0.7727,0.41697267,0.1286,0.5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046483066,0.0,0.3962963,0.22642858,0.552,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.63918626,1.0,0.0,0.0,0.5828,0.2693782,0.36809707,0.0,0.0,0.4035064,0.007571222
Baycrest12308a,0.0043584346,0.5,0.22147465,0.1818,0.9,0.10662783,0.4091,0.22439821,0.0833,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026681786,0.0,0.3414815,0.3297143,0.641,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8008565,1.0,0.0,0.0,0.1813,0.20046008,0.15312521,0.0,0.0,0.38996074,0.024226595
Baycrest12331a,0.011609024,0.8,0.26745167,0.2821,0.7273,0.4529531,0.8636,0.4365565,0.2857,0.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056555394,0.0,0.39111114,0.4552857,0.6977,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9700214,1.0,0.0,0.0,0.40396667,0.22099276,0.25752506,0.0,0.0,0.38829654,0.0074234186
Baycrest9336a,0.0050940746,1.0,0.29492575,0.3636,0.6414,0.33872187,0.8636,0.37250102,0.3647,0.6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031513683,0.0,0.34592593,0.39142856,0.6761,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83618844,1.0,0.0,0.0,0.3671,0.25294414,0.34520134,0.0,0.0,0.34862706,0.007962151
BU01a,0.007972039,0.9,0.3288478,0.4247,0.6816,0.17236541,0.6818,0.5650755,0.2727,0.8631,0.006416834,1.0,0.47838613,0.3846,0.7333,0.7203998,1.0,0.47828034,0.58257085,0.7101,0.040513314,0.0,0.46074072,0.71428573,0.7223,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9154175,1.0,0.0,0.0,0.38718,0.35382238,0.5059657,0.26674256,0.5000211,0.43459696,0.005041134
BU02a,0.002723453,0.5,0.29913095,0.2778,0.6118,0.15057838,0.5455,0.32762137,0.2045,0.7543,0.0029485708,0.8,0.39110744,0.0,0.6603,0.20741737,0.0,0.2091357,0.0,1.0,0.07305917,0.0,0.25481483,0.055,0.6212,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67773014,1.0,0.0,0.0,0.25692,0.23819065,0.26816878,0.26945588,0.14287283,0.27551264,0.015776528
BU03a,0.0027286655,0.7,0.32744607,0.1923,0.6973,0.10081411,0.5,0.48714808,0.4118,0.871,0.0018108599,0.8,0.21943185,0.0,0.9333,0.4708233,0.2,0.55217195,0.3461827,0.8953,0.042061087,0.0,0.4948148,0.51014286,0.8772,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8319058,1.0,0.0,0.0,0.34572,0.34971496,0.5077967,0.06991894,0.5213971,0.64338744,0.024379978
BU04a,0.006204221,0.9,0.36389124,0.5152,0.6376,0.3494684,0.7273,0.6103631,0.4103,0.671,0.0031163222,0.8,0.6998765,0.4,0.8258,0.0,0.0,0.0,0.0,0.0,0.061509006,0.0,0.22555557,0.11742857,0.6285,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.90899354,1.0,0.0,0.0,0.37595,0.28611773,0.4624291,0.4033233,0.0,0.22547105,0.016031774
BU05a,0.0047719656,0.7,0.24642558,0.2105,0.5822,0.1952864,0.8636,0.33088535,0.1316,0.5785,0.0034463387,0.8,0.28818443,0.0,0.7778,0.40220782,0.6,0.39229736,0.3817309,0.7094,0.09119111,0.0,0.3314815,0.3382857,0.6611,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.850107,1.0,0.0,0.0,0.31336,0.24884549,0.27345532,0.18286449,0.3771809,0.36410785,0.006639341
BU06a,0.005511346,0.7,0.3835156,0.4545,0.6954,0.2054069,0.5909,0.6026112,0.3125,0.7356,0.0080468,0.8,0.39522436,0.0,0.8531,0.5159549,0.6,0.7532467,0.499925,0.755,0.055821896,0.0,0.46296296,0.30071428,0.8215,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96788,1.0,0.0,0.0,0.30474,0.29064855,0.461424,0.24410523,0.81137574,0.48865712,0.014157937
BU07a,0.0030340322,0.5,0.19736475,0.102,0.487,0.1334393,0.3636,0.2855977,0.075,0.6156,0.0025878125,0.6,0.19761218,0.0,0.7679,0.38178995,0.8,0.26466635,0.09089546,0.7288,0.038817197,0.0,0.2325926,0.17,0.5797,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5492505,1.0,0.0,0.0,0.26566,0.24198814,0.24741922,0.10870736,0.29862195,0.25992864,0.010127798
BU08a,0.002725918,0.4,0.19876648,0.1034,0.454,0.04144521,0.1364,0.27866176,0.0625,0.7949,0.0011102291,0.6,0.21490324,0.0,0.7976,0.23655464,0.0,0.2973578,0.14639267,0.7353,0.016400686,0.0,0.26555556,0.062142856,0.6591,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4229122,1.0,0.0,0.0,0.3418,0.2297183,0.3412025,0.20064695,0.36878258,0.2852591,0.019406918
BU09a,0.011924088,0.8,0.3540791,0.3158,0.5787,0.4197565,0.6818,0.5520196,0.5294,0.6295,0.006402716,0.6,0.40592834,0.1429,0.6032,0.92641205,0.4,0.5275414,0.48522577,0.6077,0.07904752,0.0,0.39740738,0.381,0.6683,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6970021,1.0,0.0,0.0,0.3441,0.2859475,0.422435,0.32385722,0.57501453,0.41291744,0.005606238
BU10a,0.0021203535,0.8,0.2469863,0.1622,0.8279,0.06081174,0.7273,0.30803755,0.0645,0.7203,0.0045288615,0.8,0.37052283,0.0,1.0,0.18081322,0.6,0.322884,0.18944053,0.6223,0.01769942,0.0,0.24777777,0.067,0.6165,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.69486076,1.0,0.0,0.0,0.31544,0.1975312,0.2311738,0.34558076,0.38260517,0.2532397,0.022975395
BU11a,0.0075491676,0.8,0.27614245,0.1493,0.5998,0.2639349,1.0,0.51978785,0.3778,0.6965,0.004900327,1.0,0.5825442,0.3846,0.6256,0.6124723,0.8,0.50022393,0.46152693,0.7353,0.049144015,0.0,0.36703703,0.38957146,0.6797,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329764,0.0,0.0,0.0,0.2042,0.20041205,0.33610612,0.2846147,0.50366265,0.3934955,0.0056416336
BU12a,0.006390789,0.8,0.29128122,0.3191,0.6567,0.22046936,0.6818,0.39045286,0.1731,0.6288,0.005880991,1.0,0.30177027,0.0,0.6872,0.31199366,0.6,0.51500225,0.115344234,0.8129,0.0965338,0.0,0.36814815,0.30357143,0.7197,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.974304,1.0,0.0,0.0,0.18716,0.20826457,0.3301567,0.06991894,0.5553706,0.3614761,0.010265993
fridriksson01a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35327348,0.2,0.31706223,0.13949303,0.6639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9143468,1.0,0.0,0.0,0.0233,0.0,0.0,0.0,0.3504651,0.0,0.009204416
fridriksson10a,0.0,0.0,0.0,0.0,0.0,0.013375007,0.2727,0.14891881,0.087,0.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6531049,1.0,0.0,0.0,0.0,0.0,0.07654902,0.0,0.0,0.0,0.1830548
fridriksson13a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046469984,0.0,0.19259259,0.0,0.5077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.77516055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906941,0.24679834
tucson14a,0.0,0.0,0.0,0.0,0.0,0.1240385,0.4545,0.14402285,0.0652,0.6029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43576017,1.0,0.0,0.0,0.0,0.0,0.07920045,0.0,0.0,0.0,0.008276973
tucson15a,0.0,0.0,0.0,0.0,0.0,0.42762274,0.4091,0.28314975,0.1154,0.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45931476,1.0,0.0,0.0,0.0,0.0,0.15973203,0.0,0.0,0.0,0.0033839345
williamson21a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001152694,0.0,0.11856731,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1809422,1.0,0.0,0.0,0.0,0.0,0.0,0.067895144,0.0,0.0,0.24765292
cmu01a,0.0066730194,0.875,0.38631907,0.2222,0.6563,0.12243144,0.6364,0.49082005,0.186,0.5555,0.004348125,0.8,0.32441333,0.0,0.7571,0.36699772,0.6,0.5257501,0.20458977,0.7454,0.049950838,0.0,0.32703704,0.19042858,0.6592,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.41832,0.1522929,0.4015876,0.28447455,0.7932188,0.356032,0.013376574
cmu01b,0.004299587,0.5,0.29548642,0.4167,0.5891,0.1655496,0.7273,0.40514076,0.1143,0.5863,0.00439915,1.0,0.36023054,0.25,0.8619,0.44789758,0.4,0.3631885,0.17639118,0.7424,0.02990122,0.0,0.29148147,0.17857143,0.6859,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.3254,0.20265563,0.3270652,0.28722712,0.4405147,0.30264914,0.012163165
cmu02a,0.0006418309,0.3,0.13092236,0.0182,0.4632,0.061241675,0.1364,0.25050998,0.0,0.501,0.0027609505,0.6,0.21943185,0.0,0.5662,0.17200151,0.0,0.22839229,0.0,0.5368,0.015130825,0.0,0.17555554,0.0,0.3921,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.10434,0.1331177,0.2547541,0.18686724,0.2687209,0.19639944,0.029089527
cmu02b,0.0015059576,0.8,0.18755259,0.0,0.6214,0.055906184,0.2727,0.18931048,0.0,0.7639,5.7516423e-05,0.6,0.37052283,0.0,0.8951,0.18930314,0.4,0.2431706,0.0,0.5731,0.011832805,0.0,0.22666666,0.052857146,0.6678,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6359742,1.0,0.0,0.0,0.27538,0.24729593,0.21975856,0.24203658,0.38012117,0.26671442,0.040987425
cmu03a,0.0033591902,0.6,0.24642558,0.5,0.7453,0.1219928,0.6818,0.4867401,0.3,0.6429,0.0049872156,0.6,0.49403045,0.6667,0.9107,0.26880562,0.0,0.42543662,0.29998502,0.9,0.027571494,0.0,0.2614815,0.42014286,0.9292,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9432548,1.0,0.0,0.0,0.49888,0.17277323,0.4599461,0.39904588,0.30097923,0.1988312,0.024830688
fridriksson01a,0.006472523,0.9,0.31006452,0.2353,0.6764,0.43994865,0.9091,0.3402693,0.1339,0.6744,0.004691453,0.8,0.28818443,0.0,0.7864,0.45676935,0.2,0.33452752,0.17444128,0.6414,0.058124162,0.0,0.29962963,0.2244286,0.5962,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9143468,1.0,0.0,0.0,0.25906,0.24562415,0.27228177,0.20527756,0.41606325,0.36396593,0.005505483
fridriksson02a,0.008442604,0.6,0.23016542,0.3095,0.6074,0.33590323,0.9091,0.38106894,0.1977,0.626,0.0007648655,1.0,0.3367641,0.1765,0.6047,0.41848937,0.6,0.4173757,0.3461827,0.6116,0.05697681,0.0,0.31962964,0.2317143,0.7571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9389721,1.0,0.0,0.0,0.39032,0.18426612,0.37207422,0.2805559,0.438394,0.39773983,0.016687937
fridriksson03a,0.0012994563,0.6,0.21334457,0.1212,0.6494,0.06222451,0.3182,0.24071808,0.0,0.6732,0.00011202304,0.6,0.30012348,0.0,0.756,0.35773125,0.4,0.2955665,0.05939703,0.4489,0.022116125,0.0,0.24703704,0.22314288,0.8205,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49250534,1.0,0.0,0.0,0.29476,0.317637,0.25361854,0.14940184,0.3553233,0.3694874,0.03306394
fridriksson03b,0.0013878979,0.2,0.1012055,0.0,0.8857,0.039734863,0.0455,0.13096696,0.0,1.0,2.2075032e-05,0.4,0.16467682,0.0,1.0,0.12695178,0.0,0.122257054,0.0,1.0,0.01323437,0.0,0.12740742,0.0,0.6894,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31049252,1.0,0.0,0.0,0.04038,0.08794053,0.08563884,0.0,0.10235136,0.13307016,0.02233909
fridriksson04a,0.006295438,0.8,0.27137655,0.1818,0.7443,0.07056971,0.5,0.4031008,0.0,0.9182,0.00011161159,0.6,0.17826265,0.0,1.0,0.35277572,0.6,0.4155844,0.3157342,0.783,0.01857986,0.0,0.38333336,0.35714287,0.7528,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89935756,1.0,0.0,0.0,0.17992,0.2446464,0.24364312,0.052854054,0.40955752,0.3216131,0.02946492
fridriksson05a,0.0033463347,0.6,0.2624054,0.3571,0.8024,0.13410826,0.7727,0.7307221,0.3846,0.8116,7.226927e-05,0.8,0.23342939,0.0,0.9667,0.40332457,1.0,0.5450067,0.4541773,0.7026,0.01609273,0.0,0.46407408,0.5262857,0.7871,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99036396,1.0,0.0,0.0,0.37796,0.1867847,0.69697154,0.17329493,0.61573035,0.5128652,0.013969977
fridriksson06a,0.0049760267,0.7,0.35576117,0.075,0.3462,0.18692233,0.1364,0.4230926,0.0545,0.4118,0.003117963,0.6,0.37628654,0.0417,0.3137,0.37857422,0.4,0.32646662,0.12119394,0.4441,0.022885984,0.0,0.21333334,0.0,0.4705,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5224839,1.0,0.0,0.0,0.6399,0.4843604,0.56657904,0.45378354,0.6083544,0.4173746,0.013200239
fridriksson06b,0.0015977566,0.8,0.25399497,0.0676,0.4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26411164,0.2,0.36721897,0.14519274,0.6008,0.02121547,0.0,0.21851853,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.63383293,1.0,0.0,0.0,0.58993334,0.35873732,0.0,0.0,0.6745102,0.38358137,0.033914752
fridriksson08b,0.0070142625,0.0,0.14017382,0.0,0.0,0.029487431,0.0,0.12239902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16819093,0.0,0.1630094,0.0,0.8,0.009082652,0.0,0.115555555,0.0,0.8333,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23447537,1.0,0.0,0.0,0.042475,0.0,0.050502032,0.0,0.1837238,0.0909044,0.039827168
fridriksson09a,0.0032588488,0.6,0.22427812,0.1471,0.6088,0.18506877,0.6364,0.3994288,0.1,0.6329,0.00014158113,0.4,0.57636887,0.0,0.9333,0.2564574,0.4,0.33631885,0.081445925,0.5557,0.010474002,0.0,0.2788889,0.19485715,0.8655,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96359736,1.0,0.0,0.0,0.4315,0.20785427,0.33215612,0.4052294,0.48112065,0.41140804,0.025435565
fridriksson09b,0.0032644235,0.4,0.20465378,0.1613,0.5519,0.14613724,0.7727,0.4120767,0.24,0.6376,0.0017988839,0.8,0.22149032,0.0,0.6941,0.27808914,0.4,0.36184505,0.28843558,0.7906,0.022179443,0.0,0.3288889,0.134,0.7134,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9421841,1.0,0.0,0.0,0.38518,0.19898035,0.31122184,0.1644934,0.30435884,0.40607363,0.014776367
fridriksson10a,0.0019211813,0.5,0.14634147,0.0,0.5977,0.04446147,0.3636,0.18359853,0.0435,0.4969,0.002367627,0.8,0.11650884,0.0,0.75,0.18448162,0.6,0.21003135,0.031648416,0.4315,0.008046703,0.0,0.13925926,0.0,0.5263,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6531049,1.0,0.0,0.0,0.52686,0.13306096,0.15736857,0.052854054,0.30130875,0.1527114,0.0168999
fridriksson10b,0.0025991783,0.4,0.1317634,0.0,0.6105,0.2695444,0.3636,0.1631987,0.0588,0.5553,0.0,0.0,0.0,0.0,0.0,0.28992164,0.2,0.17913121,0.0,0.6167,0.03271736,0.0,0.19259259,0.0,0.5888,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7087794,1.0,0.0,0.0,0.43735,0.11374171,0.15078892,0.0,0.2614632,0.3060614,0.019328913
fridriksson12a,0.009791259,0.4,0.19960752,0.2308,0.5741,0.39841402,0.3636,0.3141575,0.25,0.5772,0.0038052765,0.4,0.28818443,0.0,0.75,0.6682036,0.6,0.3528885,0.19664016,0.5451,0.041528568,0.0,0.2537037,0.23257144,0.5839,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.61349034,1.0,0.0,0.0,0.2296,0.16117558,0.2535805,0.19571361,0.32290444,0.2185047,0.00552578
fridriksson13a,0.0026628557,1.0,0.27866554,0.125,0.5473,0.061505254,0.3636,0.44308445,0.0,0.5625,0.002188056,0.6,0.6998765,0.0,0.9583,0.2815629,0.6,0.3882669,0.119994,0.5654,0.017935885,0.0,0.21925926,0.032428574,0.4452,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.77516055,1.0,0.0,0.0,0.52544,0.30032563,0.41595852,0.0,0.5954274,0.36623645,0.013816771
1003-1,0.013241089,0.2,0.22596022,0.2941,0.8338,0.47830003,0.2727,0.5079559,0.4595,0.6914,0.007265057,0.6,0.31288594,0.1,0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3608137,1.0,0.0,0.0,0.18966667,0.229081,0.30657098,0.22730382,0.0,0.0,0.013092271
1003-2,0.012025324,0.4,0.2523129,0.3333,0.8093,0.56084794,0.1818,0.5361077,0.4493,0.6751,0.007965319,0.6,0.46027172,0.1818,0.7857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3608137,1.0,0.0,0.0,0.36756667,0.19179128,0.3113794,0.41840363,0.0,0.0,0.012957523
1003-3,0.013212347,0.2,0.28034765,0.3077,0.8617,0.353639,0.4545,0.49082005,0.5132,0.6772,0.008524934,0.4,0.35817206,0.2,0.7202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3608137,1.0,0.0,0.0,0.26836666,0.21351998,0.45776197,0.18669343,0.0,0.0,0.011786224
1003-4,0.01271663,0.2,0.28034765,0.4211,0.7664,0.50050133,0.4545,0.46797228,0.3699,0.6588,0.0069117076,0.8,0.3108275,0.1818,0.8462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3608137,1.0,0.0,0.0,0.29713333,0.25680712,0.3467281,0.16051869,0.0,0.0,0.009409021
1003-5,0.013779681,0.4,0.25091115,0.2381,0.8,0.49245155,0.4091,0.44430846,0.3222,0.6384,0.0070878076,0.6,0.28818443,0.0667,0.8952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3608137,1.0,0.0,0.0,0.1508,0.2390418,0.28569102,0.16222292,0.0,0.0,0.007674605
1003-6,0.012960923,0.2,0.18979536,0.1538,0.6796,0.47280836,0.3636,0.47694817,0.4242,0.6982,0.006530443,0.6,0.32729515,0.15,0.6978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3608137,1.0,0.0,0.0,0.209,0.093715355,0.31329736,0.19306193,0.0,0.0,0.008152913
1003-LARC,0.013860573,0.4,0.19315954,0.0556,0.9048,0.48356086,0.4545,0.49408403,0.3977,0.7271,0.0065083834,0.6,0.33388224,0.1111,0.7451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3608137,1.0,0.0,0.0,0.2138,0.12787977,0.32907006,0.30718476,0.0,0.0,0.003925996
1006-1,0.0038833695,0.3,0.063078225,0.0,1.0,0.40084976,0.1364,0.18931048,0.0,0.3073,0.004963221,0.2,0.14697406,0.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48929337,1.0,0.0,0.0,0.0915,0.017459778,0.09264773,0.06603953,0.0,0.0,0.022713287
1006-2,0.005811729,0.2,0.09615925,0.0,0.7667,0.492892,0.2727,0.22358221,0.0476,0.3464,0.008878644,0.6,0.19884725,0.0,0.7556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48929337,1.0,0.0,0.0,0.027766667,0.059158087,0.12541565,0.09475945,0.0,0.0,0.032008585
1006-3,0.008105699,0.1,0.13316514,0.0,1.0,0.4134116,0.2273,0.2231742,0.0682,0.4105,0.0070017795,0.2,0.21284479,0.0,0.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48929337,1.0,0.0,0.0,0.041666668,0.08998769,0.16943039,0.08814428,0.0,0.0,0.033532552
1006-4,0.012508947,0.3,0.124194,0.0,1.0,0.43073118,0.2727,0.21787027,0.0714,0.4353,0.006402152,0.4,0.14903252,0.0,0.7083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48929337,1.0,0.0,0.0,0.0357,0.043199856,0.15333167,0.054277997,0.0,0.0,0.026703415
